source_file,material_name,material_abbreviation,section,property_name,value,unit,english,test_condition,comments,source_file_excel
MaterialData_140570.pdf,Envalior TEPEXÂ® dynalite 201-C200(x)/45% Carbon - PA6.6 Consolidated Composite Laminate,PA66+ 50% Carbon Fiber,Physical Properties,Density,1.43,g/cc,0.0517 lb/inÂ³,,,combined_material_data_2.xlsx
MaterialData_140570.pdf,Envalior TEPEXÂ® dynalite 201-C200(x)/45% Carbon - PA6.6 Consolidated Composite Laminate,PA66+ 50% Carbon Fiber,Physical Properties,Filler Content,45,%,0.45,,by volume,combined_material_data_2.xlsx
MaterialData_140570.pdf,Envalior TEPEXÂ® dynalite 201-C200(x)/45% Carbon - PA6.6 Consolidated Composite Laminate,PA66+ 50% Carbon Fiber,Physical Properties,Thickness,250,microns,9.84 mil,,laminate layer thickness,combined_material_data_2.xlsx
MaterialData_140570.pdf,Envalior TEPEXÂ® dynalite 201-C200(x)/45% Carbon - PA6.6 Consolidated Composite Laminate,PA66+ 50% Carbon Fiber,Mechanical Properties,Tensile Strength,725,MPa,105000 psi,,transverse; ISO 527-4/5,combined_material_data_2.xlsx
MaterialData_140570.pdf,Envalior TEPEXÂ® dynalite 201-C200(x)/45% Carbon - PA6.6 Consolidated Composite Laminate,PA66+ 50% Carbon Fiber,Mechanical Properties,Tensile Strength,785,MPa,114000 psi,,longitudinal; ISO 527-4/5,combined_material_data_2.xlsx
MaterialData_140570.pdf,Envalior TEPEXÂ® dynalite 201-C200(x)/45% Carbon - PA6.6 Consolidated Composite Laminate,PA66+ 50% Carbon Fiber,Mechanical Properties,Elongation at Break,2.1,%,0.021,,longitudinal; ISO 527-4/5,combined_material_data_2.xlsx
MaterialData_140570.pdf,Envalior TEPEXÂ® dynalite 201-C200(x)/45% Carbon - PA6.6 Consolidated Composite Laminate,PA66+ 50% Carbon Fiber,Mechanical Properties,Elongation at Break,2.1,%,0.021,,transverse; ISO 527-4/5,combined_material_data_2.xlsx
MaterialData_140570.pdf,Envalior TEPEXÂ® dynalite 201-C200(x)/45% Carbon - PA6.6 Consolidated Composite Laminate,PA66+ 50% Carbon Fiber,Mechanical Properties,Tensile Modulus,51,GPa,7400 ksi,,transverse; ISO 527-4/5,combined_material_data_2.xlsx
MaterialData_140570.pdf,Envalior TEPEXÂ® dynalite 201-C200(x)/45% Carbon - PA6.6 Consolidated Composite Laminate,PA66+ 50% Carbon Fiber,Mechanical Properties,Tensile Modulus,53,GPa,7690 ksi,,longitudinal; ISO 527-4/5,combined_material_data_2.xlsx
MaterialData_140570.pdf,Envalior TEPEXÂ® dynalite 201-C200(x)/45% Carbon - PA6.6 Consolidated Composite Laminate,PA66+ 50% Carbon Fiber,Mechanical Properties,Flexural Strength,730,MPa,106000 psi,,transverse; ISO 178,combined_material_data_2.xlsx
MaterialData_140570.pdf,Envalior TEPEXÂ® dynalite 201-C200(x)/45% Carbon - PA6.6 Consolidated Composite Laminate,PA66+ 50% Carbon Fiber,Mechanical Properties,Flexural Strength,760,MPa,110000 psi,,longitudinal; ISO 178,combined_material_data_2.xlsx
MaterialData_140570.pdf,Envalior TEPEXÂ® dynalite 201-C200(x)/45% Carbon - PA6.6 Consolidated Composite Laminate,PA66+ 50% Carbon Fiber,Mechanical Properties,Flexural Modulus,44.1,GPa,6400 ksi,,transverse; ISO 178,combined_material_data_2.xlsx
MaterialData_140570.pdf,Envalior TEPEXÂ® dynalite 201-C200(x)/45% Carbon - PA6.6 Consolidated Composite Laminate,PA66+ 50% Carbon Fiber,Mechanical Properties,Flexural Modulus,45.5,GPa,6600 ksi,,longitudinal; ISO 178,combined_material_data_2.xlsx
MaterialData_140570.pdf,Envalior TEPEXÂ® dynalite 201-C200(x)/45% Carbon - PA6.6 Consolidated Composite Laminate,PA66+ 50% Carbon Fiber,Mechanical Properties,Poissons Ratio,0.07,,0.07,,longitudinal; ISO 527-4/5,combined_material_data_2.xlsx
MaterialData_140570.pdf,Envalior TEPEXÂ® dynalite 201-C200(x)/45% Carbon - PA6.6 Consolidated Composite Laminate,PA66+ 50% Carbon Fiber,Mechanical Properties,Poissons Ratio,0.07,,0.07,,transverse; ISO 527-4/5,combined_material_data_2.xlsx
MaterialData_140570.pdf,Envalior TEPEXÂ® dynalite 201-C200(x)/45% Carbon - PA6.6 Consolidated Composite Laminate,PA66+ 50% Carbon Fiber,Mechanical Properties,Charpy Impact Unnotched,11,J/cmÂ²,52.3 ft-lb/inÂ²,@Temperature 23.0 Â°C @Temperature 73.4 Â°F,longitudinal; ISO 179/1eU,combined_material_data_2.xlsx
MaterialData_140570.pdf,Envalior TEPEXÂ® dynalite 201-C200(x)/45% Carbon - PA6.6 Consolidated Composite Laminate,PA66+ 50% Carbon Fiber,Mechanical Properties,Charpy Impact Unnotched,15,J/cmÂ²,71.4 ft-lb/inÂ²,@Temperature -30.0 Â°C @Temperature -22.0 Â°F,longitudinal; ISO 179/1eU,combined_material_data_2.xlsx
MaterialData_140570.pdf,Envalior TEPEXÂ® dynalite 201-C200(x)/45% Carbon - PA6.6 Consolidated Composite Laminate,PA66+ 50% Carbon Fiber,Thermal Properties,Melting Point,260,Â°C,500 Â°F,,DSC 3146,combined_material_data_2.xlsx
MaterialData_140570.pdf,Envalior TEPEXÂ® dynalite 201-C200(x)/45% Carbon - PA6.6 Consolidated Composite Laminate,PA66+ 50% Carbon Fiber,Thermal Properties,"Maximum Service Temperature, Air",130,Â°C,266 Â°F,@Time 7.20e+7 sec @Time 20000 hour,Relative Temperature Index; IEC 216/1,combined_material_data_2.xlsx
MaterialData_140570.pdf,Envalior TEPEXÂ® dynalite 201-C200(x)/45% Carbon - PA6.6 Consolidated Composite Laminate,PA66+ 50% Carbon Fiber,Thermal Properties,Deflection Temperature at 1.8 MPa (264 psi),255,Â°C,491 Â°F,,ISO 75-1/2,combined_material_data_2.xlsx
MaterialData_140570.pdf,Envalior TEPEXÂ® dynalite 201-C200(x)/45% Carbon - PA6.6 Consolidated Composite Laminate,PA66+ 50% Carbon Fiber,Thermal Properties,"Minimum Service Temperature, Air",-30,Â°C,-22.0 Â°F,,,combined_material_data_2.xlsx
MaterialData_140570.pdf,Envalior TEPEXÂ® dynalite 201-C200(x)/45% Carbon - PA6.6 Consolidated Composite Laminate,PA66+ 50% Carbon Fiber,Thermal Properties,"Glass Transition Temp, Tg",70,Â°C,158 Â°F,,DSC 3146,combined_material_data_2.xlsx
MaterialData_140570.pdf,Envalior TEPEXÂ® dynalite 201-C200(x)/45% Carbon - PA6.6 Consolidated Composite Laminate,PA66+ 50% Carbon Fiber,Processing Properties,Processing Temperature,280 - 300,Â°C,536 - 572 Â°F,,,combined_material_data_2.xlsx
MaterialData_140570.pdf,Envalior TEPEXÂ® dynalite 201-C200(x)/45% Carbon - PA6.6 Consolidated Composite Laminate,PA66+ 50% Carbon Fiber,Descriptive Properties,Reinforcement Area weight,200,g/mÂ²,,,,combined_material_data_2.xlsx
MaterialData_140570.pdf,Envalior TEPEXÂ® dynalite 201-C200(x)/45% Carbon - PA6.6 Consolidated Composite Laminate,PA66+ 50% Carbon Fiber,Descriptive Properties,Reinforcement Fabric,twill 2/2,,,,,combined_material_data_2.xlsx
MaterialData_140570.pdf,Envalior TEPEXÂ® dynalite 201-C200(x)/45% Carbon - PA6.6 Consolidated Composite Laminate,PA66+ 50% Carbon Fiber,Descriptive Properties,Reinforcement Fibers,carbon,,,,,combined_material_data_2.xlsx
MaterialData_140570.pdf,Envalior TEPEXÂ® dynalite 201-C200(x)/45% Carbon - PA6.6 Consolidated Composite Laminate,PA66+ 50% Carbon Fiber,Descriptive Properties,Reinforcement Weight Rate,50,%,,,longitudinal and transverse,combined_material_data_2.xlsx
MaterialData_140570.pdf,Envalior TEPEXÂ® dynalite 201-C200(x)/45% Carbon - PA6.6 Consolidated Composite Laminate,PA66+ 50% Carbon Fiber,Descriptive Properties,Reinforcement Yarn,3000,tex,,,longitudinal and transverse,combined_material_data_2.xlsx
MaterialData_140571.pdf,Envalior TEPEXÂ® dynalite 208-C200(x)/45% Carbon - TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Physical Properties,Density,1.47,g/cc,0.0531 lb/inÂ³,,,combined_material_data_2.xlsx
MaterialData_140571.pdf,Envalior TEPEXÂ® dynalite 208-C200(x)/45% Carbon - TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Physical Properties,Filler Content,45,%,0.45,,by volume,combined_material_data_2.xlsx
MaterialData_140571.pdf,Envalior TEPEXÂ® dynalite 208-C200(x)/45% Carbon - TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Physical Properties,Thickness,250,microns,9.84 mil,,laminate layer thickness,combined_material_data_2.xlsx
MaterialData_140571.pdf,Envalior TEPEXÂ® dynalite 208-C200(x)/45% Carbon - TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Mechanical Properties,Tensile Strength,705,MPa,102000 psi,transverse,ISO 527-4/5,combined_material_data_2.xlsx
MaterialData_140571.pdf,Envalior TEPEXÂ® dynalite 208-C200(x)/45% Carbon - TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Mechanical Properties,Tensile Strength,710,MPa,103000 psi,longitudinal,ISO 527-4/5,combined_material_data_2.xlsx
MaterialData_140571.pdf,Envalior TEPEXÂ® dynalite 208-C200(x)/45% Carbon - TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Mechanical Properties,Elongation at Break,1.5,%,0.015,longitudinal,ISO 527-4/5,combined_material_data_2.xlsx
MaterialData_140571.pdf,Envalior TEPEXÂ® dynalite 208-C200(x)/45% Carbon - TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Mechanical Properties,Elongation at Break,1.5,%,0.015,transverse,ISO 527-4/5,combined_material_data_2.xlsx
MaterialData_140571.pdf,Envalior TEPEXÂ® dynalite 208-C200(x)/45% Carbon - TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Mechanical Properties,Tensile Modulus,48,GPa,6960 ksi,transverse,ISO 527-4/5,combined_material_data_2.xlsx
MaterialData_140571.pdf,Envalior TEPEXÂ® dynalite 208-C200(x)/45% Carbon - TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Mechanical Properties,Tensile Modulus,48.5,GPa,7030 ksi,longitudinal,ISO 527-4/5,combined_material_data_2.xlsx
MaterialData_140571.pdf,Envalior TEPEXÂ® dynalite 208-C200(x)/45% Carbon - TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Mechanical Properties,Flexural Strength,735,MPa,107000 psi,transverse,ISO 178,combined_material_data_2.xlsx
MaterialData_140571.pdf,Envalior TEPEXÂ® dynalite 208-C200(x)/45% Carbon - TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Mechanical Properties,Flexural Strength,745,MPa,108000 psi,longitudinal,ISO 178,combined_material_data_2.xlsx
MaterialData_140571.pdf,Envalior TEPEXÂ® dynalite 208-C200(x)/45% Carbon - TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Mechanical Properties,Flexural Modulus,41.5,GPa,6020 ksi,transverse,ISO 178,combined_material_data_2.xlsx
MaterialData_140571.pdf,Envalior TEPEXÂ® dynalite 208-C200(x)/45% Carbon - TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Mechanical Properties,Flexural Modulus,42.5,GPa,6160 ksi,longitudinal,ISO 178,combined_material_data_2.xlsx
MaterialData_140571.pdf,Envalior TEPEXÂ® dynalite 208-C200(x)/45% Carbon - TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Thermal Properties,Melting Point,190,Â°C,374 Â°F,,DSC 3146,combined_material_data_2.xlsx
MaterialData_140571.pdf,Envalior TEPEXÂ® dynalite 208-C200(x)/45% Carbon - TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Thermal Properties,"Maximum Service Temperature, Air",90,Â°C,194 Â°F,@Time 7.20e+7 sec,Relative Temperature Index; IEC 216/1,combined_material_data_2.xlsx
MaterialData_140571.pdf,Envalior TEPEXÂ® dynalite 208-C200(x)/45% Carbon - TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Thermal Properties,"Maximum Service Temperature, Air",90,Â°C,194 Â°F,@Time 20000 hour,Relative Temperature Index; IEC 216/1,combined_material_data_2.xlsx
MaterialData_140571.pdf,Envalior TEPEXÂ® dynalite 208-C200(x)/45% Carbon - TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Thermal Properties,Deflection Temperature at 1.8 MPa (264 psi),185,Â°C,365 Â°F,1.8 MPa (264 psi),ISO 75-1/2,combined_material_data_2.xlsx
MaterialData_140571.pdf,Envalior TEPEXÂ® dynalite 208-C200(x)/45% Carbon - TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Thermal Properties,"Minimum Service Temperature, Air",-30,Â°C,-22.0 Â°F,,,combined_material_data_2.xlsx
MaterialData_140571.pdf,Envalior TEPEXÂ® dynalite 208-C200(x)/45% Carbon - TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Processing Properties,Processing Temperature,210 - 230,Â°C,410 - 446 Â°F,,,combined_material_data_2.xlsx
MaterialData_140571.pdf,Envalior TEPEXÂ® dynalite 208-C200(x)/45% Carbon - TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Descriptive Properties,Reinforcement Area weight,200,g/mÂ²,,,Reinforcement property,combined_material_data_2.xlsx
MaterialData_140571.pdf,Envalior TEPEXÂ® dynalite 208-C200(x)/45% Carbon - TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Descriptive Properties,Reinforcement Fabric,twill 2/2,,,,Reinforcement property,combined_material_data_2.xlsx
MaterialData_140571.pdf,Envalior TEPEXÂ® dynalite 208-C200(x)/45% Carbon - TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Descriptive Properties,Reinforcement Fibers,carbon,,,,Reinforcement property,combined_material_data_2.xlsx
MaterialData_140571.pdf,Envalior TEPEXÂ® dynalite 208-C200(x)/45% Carbon - TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Descriptive Properties,Reinforcement Weight Rate,50,%,0.5,,longitudinal and transverse; Reinforcement property,combined_material_data_2.xlsx
MaterialData_140571.pdf,Envalior TEPEXÂ® dynalite 208-C200(x)/45% Carbon - TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Descriptive Properties,Reinforcement Yarn,3000,tex,,,longitudinal and transverse; Reinforcement property,combined_material_data_2.xlsx
MaterialData_140572.pdf,Envalior TEPEXÂ® dynalite 408-C200(2)-FG290(2)/45% Carbon - Filament Glass â€“ TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Physical Properties,Density,1.65,g/cc,0.0596 lb/inÂ³,,,combined_material_data_2.xlsx
MaterialData_140572.pdf,Envalior TEPEXÂ® dynalite 408-C200(2)-FG290(2)/45% Carbon - Filament Glass â€“ TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Physical Properties,Filler Content,45,%,0.45,,by volume,combined_material_data_2.xlsx
MaterialData_140572.pdf,Envalior TEPEXÂ® dynalite 408-C200(2)-FG290(2)/45% Carbon - Filament Glass â€“ TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Physical Properties,Thickness,1000,microns,39.4 mil,,laminate layer thickness,combined_material_data_2.xlsx
MaterialData_140572.pdf,Envalior TEPEXÂ® dynalite 408-C200(2)-FG290(2)/45% Carbon - Filament Glass â€“ TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Mechanical Properties,Flexural Strength,705,MPa,102000 psi,,longitudinal; ISO 178,combined_material_data_2.xlsx
MaterialData_140572.pdf,Envalior TEPEXÂ® dynalite 408-C200(2)-FG290(2)/45% Carbon - Filament Glass â€“ TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Mechanical Properties,Flexural Strength,705,MPa,102000 psi,,transverse; ISO 178,combined_material_data_2.xlsx
MaterialData_140572.pdf,Envalior TEPEXÂ® dynalite 408-C200(2)-FG290(2)/45% Carbon - Filament Glass â€“ TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Mechanical Properties,Flexural Modulus,40,GPa,5800 ksi,,transverse; ISO 178,combined_material_data_2.xlsx
MaterialData_140572.pdf,Envalior TEPEXÂ® dynalite 408-C200(2)-FG290(2)/45% Carbon - Filament Glass â€“ TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Mechanical Properties,Flexural Modulus,40.5,GPa,5870 ksi,,longitudinal; ISO 178,combined_material_data_2.xlsx
MaterialData_140572.pdf,Envalior TEPEXÂ® dynalite 408-C200(2)-FG290(2)/45% Carbon - Filament Glass â€“ TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Thermal Properties,Melting Point,190,Â°C,374 Â°F,,DSC 3146,combined_material_data_2.xlsx
MaterialData_140572.pdf,Envalior TEPEXÂ® dynalite 408-C200(2)-FG290(2)/45% Carbon - Filament Glass â€“ TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Thermal Properties,"Maximum Service Temperature, Air",90,Â°C,194 Â°F,@Time 7.20e+7 sec @Time 20000 hour,Relative Temperature Index; IEC 216/1,combined_material_data_2.xlsx
MaterialData_140572.pdf,Envalior TEPEXÂ® dynalite 408-C200(2)-FG290(2)/45% Carbon - Filament Glass â€“ TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Thermal Properties,Deflection Temperature at 1.8 MPa (264 psi),185,Â°C,365 Â°F,1.8 MPa (264 psi),ISO 75-1/2,combined_material_data_2.xlsx
MaterialData_140572.pdf,Envalior TEPEXÂ® dynalite 408-C200(2)-FG290(2)/45% Carbon - Filament Glass â€“ TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Thermal Properties,"Minimum Service Temperature, Air",-30,Â°C,-22.0 Â°F,Air,,combined_material_data_2.xlsx
MaterialData_140572.pdf,Envalior TEPEXÂ® dynalite 408-C200(2)-FG290(2)/45% Carbon - Filament Glass â€“ TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Processing Properties,Processing Temperature,210 - 230,Â°C,410 - 446 Â°F,,,combined_material_data_2.xlsx
MaterialData_140572.pdf,Envalior TEPEXÂ® dynalite 408-C200(2)-FG290(2)/45% Carbon - Filament Glass â€“ TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Descriptive Properties,Reinforcement - Area weight,200 and 290,g/mÂ²,,,,combined_material_data_2.xlsx
MaterialData_140572.pdf,Envalior TEPEXÂ® dynalite 408-C200(2)-FG290(2)/45% Carbon - Filament Glass â€“ TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Descriptive Properties,Reinforcement - Fabric,twill 2/2,,,,,combined_material_data_2.xlsx
MaterialData_140572.pdf,Envalior TEPEXÂ® dynalite 408-C200(2)-FG290(2)/45% Carbon - Filament Glass â€“ TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Descriptive Properties,Reinforcement - Fibers,carbon and filament glass,,,,,combined_material_data_2.xlsx
MaterialData_140572.pdf,Envalior TEPEXÂ® dynalite 408-C200(2)-FG290(2)/45% Carbon - Filament Glass â€“ TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Descriptive Properties,Reinforcement - Weight Rate,50% longitudinal and transverse,,,,,combined_material_data_2.xlsx
MaterialData_140572.pdf,Envalior TEPEXÂ® dynalite 408-C200(2)-FG290(2)/45% Carbon - Filament Glass â€“ TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Descriptive Properties,Reinforcement - Yarn,3000/3x68 tex longitudinal and transverse,,,,,combined_material_data_2.xlsx
MaterialData_140573.pdf,Envalior TEPEXÂ® dynalite 408-C200(2)-FG290(4)/45% Carbon - Filament Glass â€“ TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Physical Properties,Density,1.7,g/cc,0.0614 lb/inÂ³,,,combined_material_data_2.xlsx
MaterialData_140573.pdf,Envalior TEPEXÂ® dynalite 408-C200(2)-FG290(4)/45% Carbon - Filament Glass â€“ TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Physical Properties,Filler Content,45,%,0.45,,by volume,combined_material_data_2.xlsx
MaterialData_140573.pdf,Envalior TEPEXÂ® dynalite 408-C200(2)-FG290(4)/45% Carbon - Filament Glass â€“ TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Physical Properties,Thickness,1500,microns,59.1 mil,,laminate layer thickness,combined_material_data_2.xlsx
MaterialData_140573.pdf,Envalior TEPEXÂ® dynalite 408-C200(2)-FG290(4)/45% Carbon - Filament Glass â€“ TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Mechanical Properties,Flexural Strength,630,MPa,91400 psi,,transverse; ISO 178,combined_material_data_2.xlsx
MaterialData_140573.pdf,Envalior TEPEXÂ® dynalite 408-C200(2)-FG290(4)/45% Carbon - Filament Glass â€“ TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Mechanical Properties,Flexural Strength,640,MPa,92800 psi,,longitudinal; ISO 178,combined_material_data_2.xlsx
MaterialData_140573.pdf,Envalior TEPEXÂ® dynalite 408-C200(2)-FG290(4)/45% Carbon - Filament Glass â€“ TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Mechanical Properties,Flexural Modulus,35,GPa,5080 ksi,,transverse; ISO 178,combined_material_data_2.xlsx
MaterialData_140573.pdf,Envalior TEPEXÂ® dynalite 408-C200(2)-FG290(4)/45% Carbon - Filament Glass â€“ TPU Consolidated Composite Laminate,TPUR+ 45% Carbon Fiber,Mechanical Properties,Flexural Modulus,35.5,GPa,5150 ksi,,longitudinal; ISO 178,combined_material_data_2.xlsx
